ID,Item_Name,Brand,Model,Category,Year_of_Purchase,Condition,Quantity,Weight_kg,Recycle_Method,Location,Recycling_Facility,Collection_Date,End_Use,Recycled_Price_USD,Toxic_Components,E-Waste_Collector,Carbon_Footprint,Exported_To
5831,Laptop,HP,HP Model 501,Laptop,2019,Working,1,5.91,Both,New York,Facility D,2024-05-30,Parts for Electronics,87.65,Cadmium,EcoWaste Solutions,14.08,Germany
9261,TV,Sony,Sony Model 708,Laptop,2014,Broken,4,8.81,Automated,Shanghai,Facility C,2024-09-01,Raw Materials,32.86,Lead,E-Waste Inc.,8.74,Brazil
8327,Washing Machine,Sony,Sony Model 795,Appliance,2016,Partially Working,3,13.97,Both,Dhaka,Facility D,2024-05-27,E-Waste Disposal,11.14,Cadmium,EcoWaste Solutions,12.99,USA
5820,Smartphone,Samsung,Samsung Model 281,Mobile,2013,Broken,5,19.33,Automated,Dhaka,Facility C,2023-12-23,E-Waste Disposal,141.27,None,E-Waste Inc.,13.32,Brazil
324,Microwave,Xiaomi,Xiaomi Model 249,Mobile,2014,Working,3,11.79,Both,Dhaka,Facility A,2024-06-14,Raw Materials,149.7,Cadmium,Green Electronics,12.61,Germany
3502,TV,Dell,Dell Model 692,TV,2014,Working,2,13.8,Both,Dhaka,Facility C,2024-08-16,Parts for Electronics,114.5,None,E-Waste Inc.,7.66,Brazil
7905,Smartphone,Samsung,Samsung Model 952,Laptop,2017,Broken,1,15.34,Both,Shanghai,Facility A,2024-09-27,E-Waste Disposal,85.85,Cadmium,E-Waste Inc.,12.93,China
7172,Air Conditioner,Apple,Apple Model 930,TV,2014,Partially Working,2,6.05,Automated,Shanghai,Facility B,2024-08-09,Parts for Electronics,94.71,Cadmium,EcoWaste Solutions,13.98,USA
2327,Laptop,LG,LG Model 423,Mobile,2018,Working,1,17.94,Automated,Shanghai,Facility C,2024-11-09,Raw Materials,148.47,Mercury,Green Electronics,11.92,USA
6129,Washing Machine,Panasonic,Panasonic Model 326,Appliance,2016,Partially Working,2,5.13,Manual,Mumbai,Facility D,2024-06-21,E-Waste Disposal,191.87,None,E-Waste Inc.,3.88,Germany
2494,Washing Machine,HP,HP Model 105,TV,2023,Broken,4,5.77,Manual,Berlin,Facility A,2024-02-02,Parts for Electronics,8.2,Cadmium,Green Electronics,8.17,Brazil
3315,Smartphone,Panasonic,Panasonic Model 580,Laptop,2016,Partially Working,2,2.2,Both,New York,Facility A,2024-09-21,Parts for Electronics,47.85,None,EcoWaste Solutions,13.21,Germany
2583,Microwave,Panasonic,Panasonic Model 513,Laptop,2022,Broken,2,5.19,Manual,Dhaka,Facility B,2024-02-17,Raw Materials,105.5,Cadmium,Green Electronics,1.14,India
6020,Refrigerator,Apple,Apple Model 760,Mobile,2013,Broken,1,5.35,Automated,Shanghai,Facility A,2024-09-28,Parts for Electronics,169.77,Cadmium,Green Electronics,8.18,USA
9079,Laptop,Samsung,Samsung Model 597,Laptop,2019,Broken,2,3.28,Manual,Berlin,Facility A,2023-12-11,Parts for Electronics,25.77,None,EcoWaste Solutions,4.68,Germany
5321,Microwave,Samsung,Samsung Model 174,Mobile,2018,Partially Working,3,19.75,Automated,Berlin,Facility A,2024-03-01,E-Waste Disposal,80.39,Cadmium,EcoWaste Solutions,9.63,USA
9113,Air Conditioner,Panasonic,Panasonic Model 469,Appliance,2011,Working,2,19.65,Automated,Shanghai,Facility B,2024-04-08,Parts for Electronics,26.49,Cadmium,EcoWaste Solutions,10.43,Germany
2484,TV,LG,LG Model 667,Mobile,2018,Partially Working,2,13.36,Automated,Mumbai,Facility A,2024-01-10,Parts for Electronics,50.75,Mercury,EcoWaste Solutions,4.7,Germany
8252,Washing Machine,Sony,Sony Model 568,Laptop,2022,Broken,3,9.99,Both,New York,Facility D,2024-06-04,Parts for Electronics,40.14,Lead,Green Electronics,9.45,Brazil
8108,Laptop,Apple,Apple Model 616,Appliance,2018,Broken,2,1.15,Both,New York,Facility B,2024-01-14,Raw Materials,107.59,Mercury,EcoWaste Solutions,11.61,Brazil
2902,Refrigerator,Apple,Apple Model 235,Mobile,2015,Working,3,8.45,Both,Shanghai,Facility B,2023-11-21,E-Waste Disposal,184.49,Mercury,E-Waste Inc.,10.4,China
2567,Refrigerator,Sony,Sony Model 291,TV,2013,Partially Working,2,12.33,Automated,Shanghai,Facility D,2024-01-19,Raw Materials,38.41,None,Green Electronics,6.93,Germany
7572,Headphone,Panasonic,Panasonic Model 980,TV,2015,Broken,4,1.74,Manual,Mumbai,Facility B,2024-02-23,Raw Materials,60.16,Lead,E-Waste Inc.,1.59,USA
8562,Microwave,LG,LG Model 443,Laptop,2018,Broken,1,8.64,Automated,Shanghai,Facility D,2024-10-28,Raw Materials,196.05,Cadmium,EcoWaste Solutions,8.23,Brazil
7910,Washing Machine,Samsung,Samsung Model 939,Mobile,2016,Broken,2,13.44,Manual,Shanghai,Facility D,2024-02-09,Parts for Electronics,37.35,Lead,EcoWaste Solutions,14.43,USA
8148,TV,Panasonic,Panasonic Model 599,TV,2011,Partially Working,5,19.65,Both,Shanghai,Facility D,2024-05-02,Parts for Electronics,189.13,Lead,EcoWaste Solutions,8.58,Brazil
1404,TV,LG,LG Model 536,Mobile,2014,Working,3,2.87,Automated,Dhaka,Facility A,2024-03-16,E-Waste Disposal,133.75,Lead,EcoWaste Solutions,8.79,Germany
6014,Laptop,Dell,Dell Model 816,Mobile,2015,Broken,3,19.6,Manual,London,Facility A,2024-03-13,E-Waste Disposal,118.07,None,EcoWaste Solutions,8.2,India
4732,Laptop,LG,LG Model 287,Mobile,2012,Partially Working,4,14.25,Automated,Berlin,Facility A,2024-05-17,E-Waste Disposal,39.27,None,Green Electronics,10.33,China
2237,Refrigerator,Panasonic,Panasonic Model 777,Laptop,2016,Partially Working,2,10.27,Automated,Mumbai,Facility D,2023-11-25,Raw Materials,28.95,Mercury,E-Waste Inc.,9.75,USA
3805,Laptop,LG,LG Model 239,TV,2010,Working,3,6.49,Manual,New York,Facility B,2023-11-27,Raw Materials,141.21,Lead,E-Waste Inc.,4.13,Brazil
6033,Washing Machine,Sony,Sony Model 590,TV,2021,Partially Working,4,17.01,Automated,London,Facility C,2024-10-09,Raw Materials,160.4,Mercury,Green Electronics,5.2,USA
856,Smartphone,Dell,Dell Model 470,Mobile,2016,Working,2,7.9,Manual,Shanghai,Facility B,2024-06-08,Parts for Electronics,49.09,Lead,Green Electronics,17.05,USA
2386,Washing Machine,Panasonic,Panasonic Model 146,Appliance,2015,Working,2,5.45,Both,New York,Facility D,2024-10-24,E-Waste Disposal,186.11,Lead,Green Electronics,9.92,Brazil
2445,Refrigerator,Samsung,Samsung Model 733,Mobile,2017,Broken,1,5.5,Automated,Berlin,Facility B,2024-03-24,Raw Materials,177.39,Lead,Green Electronics,1.58,India
790,Microwave,Sony,Sony Model 146,TV,2017,Working,3,17.05,Manual,Berlin,Facility D,2024-11-19,E-Waste Disposal,104.56,Mercury,E-Waste Inc.,19.77,India
5365,Microwave,Sony,Sony Model 373,TV,2022,Broken,5,17.69,Both,Berlin,Facility C,2023-12-16,E-Waste Disposal,26.61,Mercury,EcoWaste Solutions,6.78,China
1810,Smartphone,Xiaomi,Xiaomi Model 729,Mobile,2017,Partially Working,5,0.75,Both,Berlin,Facility B,2024-03-23,Parts for Electronics,90.74,Lead,EcoWaste Solutions,18.79,USA
9951,Microwave,Sony,Sony Model 118,Laptop,2021,Broken,1,17.99,Both,Dhaka,Facility C,2024-02-07,Parts for Electronics,39.44,Cadmium,Green Electronics,1.42,USA
1150,Washing Machine,Samsung,Samsung Model 569,Mobile,2020,Working,2,13.22,Both,London,Facility B,2024-05-08,Parts for Electronics,79.16,Lead,Green Electronics,3.43,USA
6962,Laptop,Xiaomi,Xiaomi Model 283,Laptop,2011,Working,2,17.83,Automated,Dhaka,Facility B,2024-07-16,E-Waste Disposal,118.01,Mercury,EcoWaste Solutions,2.8,China
3706,Smartphone,Samsung,Samsung Model 118,Mobile,2012,Working,4,13.64,Manual,Mumbai,Facility A,2024-03-22,E-Waste Disposal,191.39,None,Green Electronics,5.59,Brazil
2164,Refrigerator,Samsung,Samsung Model 922,TV,2019,Partially Working,3,12.04,Manual,Berlin,Facility B,2024-09-21,Raw Materials,157.47,Mercury,Green Electronics,5.0,China
7202,Microwave,Panasonic,Panasonic Model 279,Appliance,2021,Broken,5,11.15,Automated,Shanghai,Facility B,2024-06-26,Parts for Electronics,44.0,Lead,EcoWaste Solutions,3.13,USA
817,Laptop,HP,HP Model 903,Mobile,2013,Broken,1,13.01,Automated,New York,Facility C,2024-10-12,E-Waste Disposal,73.84,Cadmium,Green Electronics,18.6,China
2294,Microwave,Panasonic,Panasonic Model 504,Mobile,2012,Working,4,19.56,Both,Dhaka,Facility B,2023-11-21,E-Waste Disposal,188.67,Mercury,Green Electronics,17.01,USA
5622,Smartphone,HP,HP Model 385,TV,2014,Working,1,13.98,Manual,Mumbai,Facility D,2024-01-09,Parts for Electronics,106.0,None,E-Waste Inc.,2.62,Brazil
657,TV,LG,LG Model 622,Mobile,2017,Working,2,18.14,Automated,New York,Facility A,2024-06-26,Parts for Electronics,90.77,Lead,EcoWaste Solutions,5.78,China
4427,Laptop,HP,HP Model 745,Mobile,2014,Partially Working,1,9.93,Automated,New York,Facility B,2024-10-07,Parts for Electronics,149.47,None,E-Waste Inc.,16.8,India
1547,Laptop,Sony,Sony Model 669,Appliance,2016,Broken,3,2.55,Automated,London,Facility A,2024-07-15,Parts for Electronics,142.77,Cadmium,EcoWaste Solutions,18.43,India
1654,Washing Machine,Samsung,Samsung Model 545,TV,2010,Broken,5,4.1,Automated,Dhaka,Facility C,2024-01-08,E-Waste Disposal,113.08,None,EcoWaste Solutions,2.83,Germany
5035,Microwave,Sony,Sony Model 156,Mobile,2021,Working,4,7.53,Both,New York,Facility D,2024-03-25,Parts for Electronics,64.7,Cadmium,E-Waste Inc.,16.77,Brazil
2096,Refrigerator,Dell,Dell Model 350,Laptop,2022,Partially Working,5,16.71,Manual,Shanghai,Facility A,2024-03-04,Raw Materials,165.01,Mercury,E-Waste Inc.,19.22,India
269,Washing Machine,HP,HP Model 732,Appliance,2016,Broken,4,12.5,Manual,London,Facility B,2024-02-05,E-Waste Disposal,168.27,Lead,E-Waste Inc.,18.83,Brazil
3222,Laptop,Apple,Apple Model 424,Laptop,2021,Partially Working,1,6.88,Both,Berlin,Facility A,2024-07-09,Raw Materials,50.17,None,EcoWaste Solutions,13.42,Germany
5865,Laptop,HP,HP Model 816,Laptop,2012,Partially Working,1,15.55,Both,Mumbai,Facility A,2024-07-09,Raw Materials,144.59,Mercury,Green Electronics,7.42,Brazil
9711,Microwave,Samsung,Samsung Model 663,Appliance,2011,Working,2,7.91,Manual,Shanghai,Facility D,2024-03-29,Raw Materials,38.89,Mercury,EcoWaste Solutions,8.02,China
6685,Smartphone,HP,HP Model 952,Mobile,2018,Working,4,5.47,Automated,Shanghai,Facility A,2024-08-17,E-Waste Disposal,55.5,Lead,E-Waste Inc.,19.06,Germany
8977,TV,Panasonic,Panasonic Model 528,Laptop,2014,Working,3,19.73,Automated,Dhaka,Facility D,2024-07-26,Raw Materials,77.62,Cadmium,Green Electronics,12.51,China
9025,Laptop,HP,HP Model 859,TV,2010,Broken,1,4.87,Automated,Dhaka,Facility C,2024-04-05,E-Waste Disposal,46.0,None,EcoWaste Solutions,12.01,USA
3544,Laptop,Dell,Dell Model 732,TV,2011,Working,5,10.56,Manual,Mumbai,Facility D,2024-11-13,E-Waste Disposal,138.76,None,Green Electronics,7.2,Germany
1367,Refrigerator,LG,LG Model 560,Laptop,2022,Partially Working,1,18.3,Manual,London,Facility B,2024-10-13,Parts for Electronics,120.33,Mercury,E-Waste Inc.,13.07,Germany
8261,Laptop,HP,HP Model 139,Mobile,2011,Broken,2,11.39,Both,Berlin,Facility B,2024-06-28,E-Waste Disposal,39.56,Lead,EcoWaste Solutions,7.44,USA
3521,Laptop,Sony,Sony Model 611,Appliance,2021,Partially Working,1,13.24,Both,Mumbai,Facility D,2024-03-04,Parts for Electronics,151.68,Lead,EcoWaste Solutions,10.01,Germany
7988,Laptop,Xiaomi,Xiaomi Model 625,Mobile,2010,Broken,1,9.45,Automated,Mumbai,Facility A,2024-07-14,Raw Materials,85.3,Cadmium,EcoWaste Solutions,10.98,China
8247,Headphone,Samsung,Samsung Model 606,Appliance,2021,Partially Working,5,7.49,Both,London,Facility A,2024-06-17,Parts for Electronics,157.35,Mercury,E-Waste Inc.,8.83,China
1254,TV,Sony,Sony Model 896,TV,2020,Broken,5,1.82,Manual,Dhaka,Facility C,2024-11-07,E-Waste Disposal,18.59,None,E-Waste Inc.,6.69,Brazil
5623,Washing Machine,HP,HP Model 128,Laptop,2015,Broken,3,5.52,Automated,Dhaka,Facility B,2024-01-14,E-Waste Disposal,178.9,Cadmium,Green Electronics,17.53,Germany
1882,TV,Panasonic,Panasonic Model 895,Mobile,2015,Working,3,1.55,Both,Dhaka,Facility A,2024-01-23,E-Waste Disposal,45.87,None,Green Electronics,19.07,USA
9428,Headphone,Samsung,Samsung Model 409,TV,2010,Working,2,20.0,Both,Shanghai,Facility D,2024-01-23,Raw Materials,128.46,Mercury,EcoWaste Solutions,19.31,China
2860,Air Conditioner,Panasonic,Panasonic Model 870,TV,2021,Working,1,16.52,Both,New York,Facility D,2024-02-28,Raw Materials,25.5,Mercury,EcoWaste Solutions,18.23,Germany
7374,Headphone,Xiaomi,Xiaomi Model 235,Appliance,2015,Partially Working,1,2.54,Automated,London,Facility B,2024-04-29,Parts for Electronics,133.51,Lead,Green Electronics,5.62,China
7145,Air Conditioner,HP,HP Model 861,Mobile,2011,Partially Working,4,1.16,Both,Mumbai,Facility A,2023-12-27,Raw Materials,79.24,Mercury,EcoWaste Solutions,9.28,Germany
6962,TV,Xiaomi,Xiaomi Model 765,Appliance,2022,Working,5,17.21,Both,Berlin,Facility B,2024-10-31,E-Waste Disposal,105.9,Cadmium,EcoWaste Solutions,5.53,China
8416,TV,Xiaomi,Xiaomi Model 772,Mobile,2018,Broken,5,7.03,Both,New York,Facility A,2024-06-09,Parts for Electronics,25.22,Lead,EcoWaste Solutions,1.2,Germany
6265,Laptop,Dell,Dell Model 482,Laptop,2016,Broken,5,15.9,Automated,Mumbai,Facility A,2024-10-14,Raw Materials,179.34,None,EcoWaste Solutions,19.93,Germany
666,Microwave,Apple,Apple Model 426,TV,2020,Partially Working,2,5.87,Automated,Mumbai,Facility C,2024-05-20,E-Waste Disposal,126.64,None,Green Electronics,16.82,Germany
652,Laptop,Panasonic,Panasonic Model 777,TV,2016,Broken,4,16.02,Both,Mumbai,Facility D,2024-04-04,Raw Materials,165.32,Lead,EcoWaste Solutions,19.28,USA
6182,TV,Xiaomi,Xiaomi Model 752,TV,2017,Partially Working,5,14.72,Manual,London,Facility B,2024-08-06,Parts for Electronics,43.04,None,EcoWaste Solutions,14.55,Germany
9733,TV,Sony,Sony Model 762,Mobile,2020,Partially Working,3,1.04,Both,London,Facility C,2024-10-24,Raw Materials,188.04,None,EcoWaste Solutions,14.02,USA
6701,Air Conditioner,LG,LG Model 985,Appliance,2016,Broken,4,11.19,Automated,London,Facility B,2023-11-29,Raw Materials,132.69,Cadmium,Green Electronics,19.25,India
2488,Air Conditioner,Apple,Apple Model 399,Mobile,2021,Working,4,0.65,Both,Dhaka,Facility A,2023-12-22,E-Waste Disposal,107.59,None,Green Electronics,15.66,Germany
9546,Laptop,Xiaomi,Xiaomi Model 157,Laptop,2010,Working,3,2.88,Manual,Dhaka,Facility A,2024-04-17,Raw Materials,194.07,None,E-Waste Inc.,13.13,Brazil
7068,Refrigerator,HP,HP Model 996,TV,2016,Partially Working,5,19.73,Both,London,Facility C,2024-06-29,Parts for Electronics,186.65,Lead,EcoWaste Solutions,6.24,India
699,Microwave,Dell,Dell Model 719,Laptop,2023,Partially Working,5,6.58,Both,Berlin,Facility C,2024-03-18,Raw Materials,114.98,None,E-Waste Inc.,1.5,Germany
8679,Laptop,LG,LG Model 721,TV,2012,Partially Working,4,0.71,Manual,London,Facility D,2024-10-05,Parts for Electronics,115.84,Lead,E-Waste Inc.,17.83,Brazil
4895,TV,Sony,Sony Model 962,Appliance,2019,Working,4,18.4,Both,Berlin,Facility A,2024-08-21,Parts for Electronics,160.99,Cadmium,EcoWaste Solutions,3.45,India
1798,Smartphone,Apple,Apple Model 180,Appliance,2012,Partially Working,3,12.82,Automated,London,Facility B,2024-06-20,Parts for Electronics,155.29,Mercury,E-Waste Inc.,18.28,Germany
7199,Smartphone,Sony,Sony Model 708,TV,2017,Broken,4,7.68,Automated,Mumbai,Facility A,2024-08-19,E-Waste Disposal,12.95,Cadmium,Green Electronics,5.01,Brazil
1922,Air Conditioner,Sony,Sony Model 776,Mobile,2021,Broken,2,9.58,Manual,New York,Facility C,2024-08-01,E-Waste Disposal,74.6,Mercury,Green Electronics,16.64,China
4165,Laptop,Sony,Sony Model 433,Appliance,2012,Working,4,17.7,Manual,Mumbai,Facility C,2024-05-23,E-Waste Disposal,69.19,None,Green Electronics,18.49,USA
6463,Washing Machine,Sony,Sony Model 911,Laptop,2016,Working,5,3.33,Both,Mumbai,Facility A,2024-10-14,E-Waste Disposal,168.54,None,EcoWaste Solutions,4.23,India
8006,Microwave,LG,LG Model 979,Laptop,2016,Partially Working,3,0.65,Manual,New York,Facility A,2024-05-12,E-Waste Disposal,64.08,Lead,Green Electronics,15.54,Germany
9515,Air Conditioner,Xiaomi,Xiaomi Model 267,TV,2020,Partially Working,1,4.54,Automated,Berlin,Facility C,2024-06-17,Raw Materials,143.49,None,Green Electronics,12.44,Brazil
8160,Laptop,LG,LG Model 725,Laptop,2016,Working,1,6.79,Both,New York,Facility B,2024-02-17,E-Waste Disposal,69.18,Mercury,E-Waste Inc.,2.21,USA
5270,Air Conditioner,Dell,Dell Model 439,TV,2022,Partially Working,2,4.54,Manual,New York,Facility D,2024-01-03,Parts for Electronics,164.51,Cadmium,EcoWaste Solutions,9.42,Brazil
3507,Air Conditioner,Sony,Sony Model 735,Appliance,2016,Partially Working,5,8.3,Both,Mumbai,Facility A,2024-01-29,Parts for Electronics,97.19,None,Green Electronics,13.94,Germany
5586,Headphone,HP,HP Model 303,Appliance,2016,Working,2,3.82,Manual,Dhaka,Facility C,2024-01-11,Parts for Electronics,164.75,None,E-Waste Inc.,3.46,USA
6733,Washing Machine,Panasonic,Panasonic Model 556,Mobile,2012,Broken,3,19.16,Both,London,Facility C,2024-03-17,Parts for Electronics,143.87,Mercury,E-Waste Inc.,18.45,USA
7501,Headphone,Sony,Sony Model 191,Laptop,2021,Broken,2,9.63,Manual,Dhaka,Facility C,2024-08-23,E-Waste Disposal,31.84,Cadmium,E-Waste Inc.,8.74,Germany
9193,Washing Machine,Xiaomi,Xiaomi Model 325,Mobile,2010,Broken,3,6.51,Automated,Berlin,Facility A,2024-01-25,Raw Materials,69.82,Cadmium,E-Waste Inc.,9.62,USA
37,Air Conditioner,HP,HP Model 388,Mobile,2023,Partially Working,1,14.89,Automated,Mumbai,Facility C,2024-05-26,Parts for Electronics,66.02,None,E-Waste Inc.,5.4,India
8954,TV,HP,HP Model 221,TV,2023,Broken,2,2.89,Automated,New York,Facility D,2024-09-02,E-Waste Disposal,43.43,Cadmium,Green Electronics,6.26,India
8330,Washing Machine,LG,LG Model 760,Mobile,2013,Partially Working,1,17.03,Automated,New York,Facility D,2024-08-19,Parts for Electronics,135.81,None,EcoWaste Solutions,1.75,China
3702,Headphone,LG,LG Model 633,Mobile,2014,Broken,1,13.2,Both,Dhaka,Facility D,2024-08-22,Raw Materials,59.29,None,EcoWaste Solutions,19.93,India
7162,Laptop,Xiaomi,Xiaomi Model 638,TV,2022,Working,2,7.92,Automated,Mumbai,Facility A,2024-11-14,E-Waste Disposal,150.58,Lead,Green Electronics,8.2,India
9265,Microwave,LG,LG Model 374,Mobile,2021,Partially Working,2,9.96,Both,Dhaka,Facility A,2024-06-27,E-Waste Disposal,18.22,Lead,EcoWaste Solutions,6.06,Brazil
8727,Refrigerator,LG,LG Model 279,Mobile,2023,Working,3,3.1,Manual,Berlin,Facility D,2024-06-28,Raw Materials,172.69,None,Green Electronics,6.93,China
4660,Microwave,Xiaomi,Xiaomi Model 890,TV,2015,Broken,2,13.0,Both,Dhaka,Facility C,2024-09-30,Raw Materials,5.89,Lead,EcoWaste Solutions,10.95,India
6031,Microwave,Apple,Apple Model 253,Laptop,2016,Working,2,7.99,Manual,Mumbai,Facility B,2024-07-04,E-Waste Disposal,82.87,Lead,Green Electronics,19.8,USA
9756,Refrigerator,Dell,Dell Model 753,Laptop,2013,Working,2,4.41,Both,Mumbai,Facility C,2024-08-22,E-Waste Disposal,186.17,Lead,EcoWaste Solutions,10.71,China
7136,Refrigerator,Samsung,Samsung Model 644,Laptop,2010,Broken,2,9.24,Automated,Dhaka,Facility C,2024-07-10,Parts for Electronics,95.73,Cadmium,EcoWaste Solutions,7.92,Germany
534,Headphone,Dell,Dell Model 383,Appliance,2015,Partially Working,2,14.4,Both,Dhaka,Facility A,2024-09-04,Raw Materials,145.98,Lead,E-Waste Inc.,13.64,Brazil
1686,Microwave,HP,HP Model 268,Laptop,2011,Broken,1,0.85,Automated,Dhaka,Facility D,2024-10-17,Raw Materials,183.85,None,Green Electronics,5.24,Brazil
7219,Air Conditioner,HP,HP Model 149,TV,2016,Working,3,11.11,Both,New York,Facility A,2024-09-26,Parts for Electronics,46.17,Cadmium,E-Waste Inc.,8.36,India
1497,Smartphone,Sony,Sony Model 278,Mobile,2016,Partially Working,1,13.55,Manual,London,Facility B,2024-10-15,Parts for Electronics,83.61,Cadmium,EcoWaste Solutions,15.58,USA
1885,Laptop,Samsung,Samsung Model 711,Laptop,2015,Partially Working,2,12.69,Automated,London,Facility B,2024-01-11,Parts for Electronics,180.14,Mercury,Green Electronics,5.55,India
4320,Microwave,Apple,Apple Model 543,Mobile,2013,Working,2,13.48,Both,Shanghai,Facility B,2024-03-26,E-Waste Disposal,31.45,None,EcoWaste Solutions,2.38,USA
6887,Air Conditioner,Xiaomi,Xiaomi Model 871,TV,2017,Partially Working,2,15.82,Both,New York,Facility A,2024-02-01,E-Waste Disposal,87.42,Cadmium,EcoWaste Solutions,12.95,India
726,Laptop,Apple,Apple Model 917,Appliance,2021,Working,3,0.89,Automated,Berlin,Facility A,2024-10-28,Parts for Electronics,96.83,Cadmium,EcoWaste Solutions,7.19,China
6070,Headphone,Panasonic,Panasonic Model 249,TV,2018,Broken,2,14.78,Both,Berlin,Facility D,2024-08-12,Parts for Electronics,26.76,Lead,Green Electronics,17.49,USA
9166,Headphone,Dell,Dell Model 688,Laptop,2019,Working,1,0.94,Both,Berlin,Facility C,2024-07-15,E-Waste Disposal,117.57,Cadmium,E-Waste Inc.,12.89,China
3957,TV,LG,LG Model 154,Appliance,2016,Broken,5,3.04,Automated,London,Facility C,2024-08-06,Raw Materials,93.1,Mercury,EcoWaste Solutions,8.66,India
2863,Microwave,Dell,Dell Model 700,Mobile,2022,Broken,1,3.96,Automated,London,Facility A,2024-10-22,E-Waste Disposal,131.47,Cadmium,EcoWaste Solutions,11.73,Brazil
473,Laptop,Sony,Sony Model 713,Laptop,2012,Partially Working,3,18.02,Manual,Dhaka,Facility C,2024-11-09,Raw Materials,27.04,None,Green Electronics,11.38,China
2885,Laptop,Dell,Dell Model 904,Appliance,2016,Partially Working,2,13.75,Manual,Shanghai,Facility A,2024-07-10,Raw Materials,116.16,Mercury,Green Electronics,7.86,USA
4256,Refrigerator,LG,LG Model 491,Appliance,2011,Broken,3,1.25,Automated,New York,Facility B,2024-07-14,Raw Materials,12.11,Lead,E-Waste Inc.,8.02,India
4041,Headphone,Samsung,Samsung Model 138,Laptop,2023,Working,2,4.05,Manual,London,Facility A,2024-02-10,Raw Materials,177.11,Cadmium,Green Electronics,19.99,India
3151,TV,Dell,Dell Model 697,Mobile,2011,Working,3,8.6,Manual,Mumbai,Facility D,2024-01-22,Raw Materials,195.06,None,EcoWaste Solutions,5.91,Brazil
